b'antoniaiadi',"b""@CNNPolitics WE MUST BELIEVE SURVIVORS IF EVIDENCE PROVES THEIR ACCUSATION WE CANNOT TURN #METOO INTO A TOOL FOR WOMEN TO BRING DOWN HONEST CONSERVATIVE MEN \nDEMMS AND CNN ARE NOT CALLING FOR KEITH ELLIMAN TO STEP DOWN (NOT FROM DNC LEADER, THAT'S TOO EASY) BUT STEP DOWN FROM AG OF MS""",9091
b'undiplomatic',"b""It's up to all of us, survivors &amp; supporters alike, to ensure that Dr. Ford's heroic sacrifice matters. That means working every day to defeat those responsible. It's what we must do to honor her &amp; ensure that this never happens again. #MeToo #Istillbelieveher #NovemberIsComing""",838
b'maxx_mo',b'#Kavanaugh will get confirmed and the us is hopefully standing up even stronger to this injustice than done before. #MeToo #supremecourtjusticeKavanaugh',352
b'SherriBunch49',b'@Redpainter1 #MeToo. Pissed off as hell and ready to #FightClub',735
b'AmolDw1',b'@creshawise @cmd51375 @TMZ What you say is immaterial. #metoo always believes the accuser and you are trying to blame the victim which is shameful.',6
b'OneGaianWarrior',"b'#MeToo would imply that only girls are institutionally raped; where most victims are young males, namely the boy-love perversion. https://t.co/H8D6GBgxBR'",177
b'dreamyry',"b'Dude, after #ConfirmKavanaugh the left will forget Ms. Ford she was used &amp; abused! Why are you silent on abuser &amp; rapist @keithellison \n#MeToo is just B.S https://t.co/yGuionoXSw'",67
b'ggbrokensilence',"b'Beware of the Good Man narrative that people try to use to silence #metoo survivors. Larry Nassar was considered a Good Man for twenty five years as people covered for him, racking up hundreds of little girls as victims. The Good Man narrative demands freedom from oversight.'",286
b'shawnmurry',b'Does this Represent AMERICA? It surely seems so! #Kavanaugh #metoo #MSNBC #SenatorCollins #BelieveWomen https://t.co/BsiVFJnr1m',1829
b'AltCenter19',b'@theadvocatebr In other news... #MeToo',1717
b'Clim8Resilient',"b'@RCPMWx @SamLMontano Men need to display courage too, in the face of so many women (including those we know) speaking out about their own #MeToo experiences. It goes beyond not turning a blind eye, but becoming active bystanders who involves themself in pushing back against sexual harassment/assault.'",1117
b'watsupeurope',b'#Europe: One year after #Metoo: What progress so far? https://t.co/tLz2X0VCLC',4002
b'slone',"b'\xe2\x9e\xa1\xef\xb8\x8f NOBODY WITH ANY DECENCY will continue to support the ruthless, predatory tactics of the #MeToo movement.\n\nMen are NOT the enemy!'",54304
b'redostoneage',b'Clinton Sex Scandal Whistleblower: Ford Has Severely Damaged #MeToo https://t.co/gaMdi0lphc #cnn #sitroom #TheLead #outfront #AC360 #NPR #PBSnews #PBSnewshour #tcot #tlot #maga #nyc #boston #baltimore #chicago #milwaukee #denver #stlouis #houston #dallas #atlanta #miami #la',8579
b'godfrey1123',b'@mitchellreports @ChuckGrassley Just shows how out of touch the republicans are with gender and race issues. @ChuckGrassley is the very reason why Americans need to consider term limits for the Senate too. #MeToo #IBelieveChristineBlaseyFord #KavaNOPE',26
b'TourguideJ',b'@mitchellreports @SenatorCollins You are condoning sexual assault and telling victims don\xe2\x80\x99t ever bother coming forward because we don\xe2\x80\x99t believe you and most importantly WE DON\xe2\x80\x99T CARE  #VoteNoOnKavanaugh #MeToo',273
b'nickodemus_x',b'Video - *Women Who Dress Like a Whore But Expect Respect* \xf0\x9f\x99\x85\xf0\x9f\x8f\xbdSTOP\xf0\x9f\x9b\x91THE MADNESS LADIES! #FridayFeeling #MeToo #women #NewMusicFriday \n\nhttps://t.co/lSgrhSWqlB',498
b'dhiggins63',"b'@CBCAElite1 @lisamurkowski @SarahPalinUSA Looks like some overbearing, abusive boyfriend cornering his terrified girlfriend in the high school hallway.. #MeToo'",27162
b'bigorangebike',"b'America. Oh say does that Star-Spangled Banner yet wave, where the rapists are free and the women are brave. #uspoli #metoo #IBelieveHer'",460
b'Luma923',"b""@ThisMomHCN You are wrong Heidi. Standing up for women's rights is always the right thing to do. \nDon't be so damn partisan. Not believing women when they say they have been assaulted or harrassed - since most/90% - simply too afraid to come forward is always WRONG. #BelieveSurvivors #MeToo""",2191
b'pjpmkelly',b'Feel bad for anyone who though Susan Collins was ever anyone other than what she always was\n\n#SusanCollins \n#KavanaughVote \n#KavanaughConfirmation \n#Kavanaugh\n#KavanaughHearings \n#MeToo \n#StopKavanaugh \n#Trump\n#Resist\n#Maddow\n#Resistance\n#VoteNoOnKavanaugh \n#BREAKING \n#Impeach45',77
b'My_Dixon_Uranus',"b""@Sinatra_Says Yeah, this tweet won't bite him in the ass when he is eventually #MeToo'ed""",65
b'WomenforWomen',"b'""Sexual assault is a theft. It robs us of our dignity, our confidence, &amp; sometimes even our ability to love &amp; trust other human beings again. For some, intimacy can even become a threat..."" - @LaurelAnnAdams https://t.co/lBAV2lcySw #MeToo #WhyIDidntReport #BelieveSurvivors'",111230
b'conlibrarian',"b'""Clinton Sex Scandal Whistleblower: Ford Has Severely Damaged #MeToo""  https://t.co/pcfRVV3eEy #MeToo #HeToo'",625
b'ExitPluto',"b""@Alyssa_Milano @SenatorCollins Survivors don't use their trauma to manipulate. Becoming a survivor starts by NOT thinking like a victim. Part of healing is directing the  anger where it belongs. Kavanaugh didn't hurt you.. To the #MeToo movement...stop using survivors as a political ploy. Shame on you""",3828
b'Dan_Kiefer',"b'@MollyRingwald I wonder what her thoughts are on all of the Democrats who have been thrown under the bus by the #metoo movement for actual proven sexual assault, and rape.'",31
b'Latinas_4_Trump',b'Today I helped 2 family members register to vote. They will be voting in Florida and they love TRUMP. #MAGA #MeToo #KavanaughVote https://t.co/1TvhCdxpsN',34
b'gregeaton',b'@ABC This is what cowardice looks like.  #metoo',59
b'ampincivero',"b""@EDBeast7 @shannonrwatts @rtraister @YouTube Dr. Ford was the evidence. \nCosby was sentenced. Most rapists go free. It doesn't mean they're not guilty! Few victims come forward &amp; if they do they're often crucified &amp; disbelieved. It's horrible. #IBelieveVictims #MeToo\n#StopKavanaugh #ImpeachTrump #EndToxicMasculinity""",11322
b'ProgressiveTex',b'Donald Trump and Chuck Grassley just accused sexual assault survivors of being paid protesters #MeToo https://t.co/r4VfkQZXje',6374
b'Selkie_26',b'Use your power. Use your right to vote. EVERY woman who wants to stand up &amp; be counted must vote. Vote the misogynistic GOP the fuck OUT.\n\n#MeToo\n#WomenVote\n#MorallyBankruptGOP\n#VoteThemOut\n#VoteBlue https://t.co/iNsDg3u0cM',79
b'Shawnee_Leath',"b'@SenatorCollins needs to seriously consider\nKavanaugh\xe2\x80\x99s lies,  his erratic behavior &amp; his partisan\nrants during his confirmation hearings. This was not\nthe right image for an independent, serious minded\nSupreme Court Justice.\n#MeToo  \xf0\x9f\x8c\xba https://t.co/nCcW2nwzpY'",12702
b'RckyFshr',"b'RabidCrats: #Democrats that have been bitten by the truth. Symptoms include: attending riotous rallies, irrational ideology meltdowns, generalized deep hatred for any opposing opinion and the people whom harbor them, unfounded, end-of-world hysterics.\n#MAGA #Trump #MeToo'",1634
b'loganesav',b'For all of the survivors out there reliving their abuse this week #metoo.',48
b'StarkFreeorDie',"b""Isn't this Leftist Democrat discourse charming\nWhat about #MeToo and misogyny?\n#Nhpolitics #MEPoli https://t.co/tqaH9xb65l""",1418
b'trapintheattic',"b""I believe you. I support you. I am you. I've been wanting this for a loooong time and today just fucking felt right. #fireroseunitysurvivortattoo #metoo #believesurvivors #IBelieveChristine  @Jacquelinetlin @ladygaga\xc2\xa0@thehuntinground https://t.co/6DSAwnngGU""",175
b'NORINOSANYMORE',b'@JessicaValenti Right you are Jess  conservative woman all over saw how your leaders drug an innocent man through the ringer for political gain.  They and you have used a legitimate #metoo movement to railroad an innocent person. Well it didn\xe2\x80\x99t work &amp; you have awakened a sleeping giant. sit down',2138
b'thecrawtv',"b'@tedcruz Lying ted, as @potus called you. Not even man enough to stand up for the honor of your wife and father.  How do you expect Texans to believe you will stand for them? #metoo #beto'",6
b'UGAGrad',b'Just a thought. #metoo https://t.co/3yQPEaZzQk',365
b'AutisticReality',"b'@SenatorCollins Senator Collins, I am an autistic gay male with my own advocacy firm. #MeToo  We exist. You just lost reelection. Congratulations.'",867
b'UniversalSp1r1t',b'@DrDenaGrayson @GOP @SenatorCollins #WeWillNotForget  #VoteThemOut2018 \n#VoteBlueToSaveAmericanDemocracy \n\nLIAR !!! I CALL BS on SUSAN COLLINs \n&amp; Joe Manchin  SHAME on you Both\n#IBelieveChristineBlaseyFord #MeToo\n#VOTE #BelieveSurvivors  #VOTE \n\n#VoteBlueToSaveAmericanDemocracy \n#WeWillNotForget  #VoteThemOut2018 https://t.co/djFhswYTDC',7368
b'redostoneage',b'Clinton Sex Scandal Whistleblower: Ford Has Severely Damaged #MeToo https://t.co/gaMdi0lphc #msnbc #p2 #uniteblue #AMJoy #MorningJoe #hardball #inners #maddow #lastword #11thHour #dnc #nyc #boston #chicago #seattle #sanfrancisco #losangeles',8579
b'Michael122115',"b'Very Impressive, Thank You Senator\n@SenatorCollins \n#Kavanaugh #MeToo'",1439
b'FeminationNow',"b""@tripnicpictic @SenatorCollins No need for such contortions.  He demonstrated that he's tempermentally unfit in front of the whole nation. Did u not know? #NoKavanaugh #BelieveSurvivors #Metoo #ReadingIsFundamental""",116
b'mlee1',"b'@DonaldJTrumpJr now that my laughter has stopped,answer this:1-they need to rehearse?\n2-why the ponytail guy? #metoo couldnt find a woman to lead them?(@Alyssa_Milano too busy now)3-How don\xe2\x80\x99t ANY of the others realize Heidi was\xe2\x80\x9don their side\xe2\x80\x9d4-feminist/#metoo all looking to the MAN leading the?'",67
b'WhatchaGot2Say',b'Women Who Dress Like a Whore But Expect Respect \xf0\x9f\x99\x85\xf0\x9f\x8f\xbdSTOP\xf0\x9f\x9b\x91THE MADNESS LADIES! #FridayFeeling #MeToo #women #NewMusicFriday \n\nhttps://t.co/oXQrRYOzgu',138
b'KellyEarwood',b'@KamalaHarris Today feels like 40 years ago. The pain is as raw as when it happened. \nMuch LOVE to my fellow survivors! \nI BELIEVE YOU!\n#MeToo \n#NeverNormalize\n#VoteBlue',129
b'ReverendThug',b'Where is #METOO ????? https://t.co/K2f8xpvpI0',71
b'AvgPolegrl',"b""Oh mother fuckers, have you learned nothing from women's suffrage? We will not go silently into that good night. This is not over. #MeToo""",291
b'JewelotusTantra',b'Loving the response to this class in Oakland on January 29th! Only 1x Early Bird ticket left.  Who wants it?\nhttps://t.co/LFWXrM8CvF\n#Trauma ##MeToo #TimesUp #SomaticExperiencing #Healing #Empowerment https://t.co/SMC47A2wRM',721
b'blairpalese',b'Image of the week! All in for supporting women and standing against those who deny sexual violence &amp; intimidation. He may get appointed but this is just the beginning! #metoo #BelieveWomen #StopKanavaugh https://t.co/uL8nIjhMpl',4814
b'NotoriousVOG',"b'@ProRockThrower @BetteMidler @cthagod @chipgoines @bobbytweetz @nowhitenonsense @TheYoungJurks C\xe2\x80\x99Mon! @BetteMidler made all valid points as it relates to the treatment of women over the years. But, she should have found a way to say it without trying to co-op the pain behind the n-word in the process. Similarly, #metoo has been co-opted away from the black women. \xe2\x9c\x8c\xf0\x9f\x8f\xbe'",3976
b'AB4ThePeople',b'@realDonaldTrump \nWhen the time comes I want you to remember this day of why #MeToo was created. https://t.co/AmuYXLBGkp',856
b'HumanAbedin',b'#breakingnews @JusticeThomas to #resign at end of term.\n@vox\n@cnnbrk \n@HuffPostPol \n@nypost \n@latimes \n@WashTimes \n@stltoday \n@sacbee_news \n@Slate \n@salon\n@abcnews\n@cbsnews\n@nbcnews\n@nprpolitics \n@maddow \n@DRUDGE \n@BostonGlobe \n@Salon \n#MeToo \n#believeallwomen\n@USATODAY \n@WSJ',7
b'rafaelventura',"b""I think there is a lot of truth in this article written by a fellow father in my community.  I think it's important that more men #manup in support of #metoo and in teaching our... https://t.co/S3J7m1y288""",151
b'TeegeWORLD',b'And By the way @SenatorCollins you just said fuck all women with your vote! How disgusting and disturbing can you be? Let\xe2\x80\x99s get her ass out of office next election ockurrr!!!! #VoteThemOut #TimesUp #MeToo #WomensMarch #Morediversity',2648
b'LOLJ919',b'#VoteBlue2018 #BlueWave2018 #VoteBlue #BlueWave #Votethemout #VoteGOPOut #BlueTsunami #BlueTsunami2018 #Resistance #Resist #TheResistance  #MeToo #Metoomovement \nList of Politicians up for Reelection as of November 2018 thru 2022 \nvote #CorruptGOP OUT !\nhttps://t.co/UDQ8GW3S3o https://t.co/mVnP7wFFoo',1513
b'momathena',"b""@AmbassadorRice Brilliant. I don't care how much elder white women are kind or smart.......I care about if  they support or  suppress women.\n#MeToo""",479
b'dwood1999',"b""@buckzollo @SenatorCollins Reality is that most people don't care about this horribly politicized process where they threw the #metoo movement under the bus to resist this court seat.""",331
b'Jadeinnm',"b'Woman 1: ""I\'m voting against Susan Collins...""\n\nWoman 2: ""#MeToo!!!"" https://t.co/CpE4LDbl8p'",2579
b'eqca',b'Inspiring. Thank you @BusyPhilipps and @theellenshow for showing strength and courage that we all need right now. #BelieveSurvivors #MeToo \n\nhttps://t.co/29IOsFEfz7',31233
b'avengermom1',b'@Sen_JoeManchin WHY WHY WHY????? Who hurt you? I hope it was worth it. #metoo #devasated #IBelieveHer why do t you???',23
b'ana_safavi',"b'Attn: Canadians with dual citizenship/greencard can donate to @susancollins 2020 opponent. Ordinarily I\xe2\x80\x99d never do this, but #TimesUp for women &amp; the men who love us to send shitty women a message that cowardice will not be tolerated from our gender. #MeToo just turned political. https://t.co/mhMDlMKWiv'",154
b'prolibertykyle',"b'Dear democrats and  fascists,\n\nDr. FORD lied\n\nShe lied alot. \n\nAirplanes, doors, forgets everything, no coorberation , etc.\n\n#MAGA \n#MeToo \n#SusanCollins \n#ConfirmKavanaugh'",1445
b'LeSimonG',"b'A year after the #metoo movement was sparked by the Weinstein accusations, US Senate voted to advance the vote regarding the confirmation to the Supreme Court of a rapist judge by rapist president.\n\nCanada is not perfect. But hell I\xe2\x80\x99m happy to be canadian. #KavanaughHearings'",1152
b'TeaSippingBarb',"b'Trump is trying to convince men they are the \xe2\x80\x98true victims\xe2\x80\x99 of #MeToo movement, says a serious Trevor Noah THIS IS RIDICULOUS!\xf0\x9f\xa4\xae https://t.co/k6tPnQRWd0'",17991
b'Rebecca_Beluk',b'The US Senate is on the verge of telling survivors that their voices don\xe2\x80\x99t matter and that women should just shut the fuck up. We won\xe2\x80\x99t go without a fight. #wewontgoback #metoo #fuckthepatriarchy https://t.co/9X4sATq0ek',184
b'halciber',"b""@NevadaJack2 Let's see how he reacts to proposals to changes in Sharia law to accommodate women's rights.\n\nNo doubt the Ayatollah Khameni supports #metoo just to be a foil to @POTUS.""",3996
b'BelkissObadia',"b""@SenatorCollins\n When a woman is sexually assaulted, she NEVER FORGETS 'who' assaulted her; it doesn't matter how much time has passed. #SexualAssault #Kavanaugh #Metoo""",13335
b'AngryVoters',b'GOP Senator\xe2\x80\x99s Hometown Paper Rips His \xe2\x80\x98Medieval Attitude Toward All Women as Sex Objects\xe2\x80\x99 in Devastating Op-Ed\n\n#STOPkavanaugh\n#UTpolitics #p2 #1u #PDA #ctl #METOO #RESIST #OurRevolution\nhttps://t.co/zFrlZ3D5Mu',39956
b'theqball4',"b""@ofctimallen @LastManStanding Some things people can disagree on like pineapple being on pizza. However, when it comes to politics and religion, I don't know why people disagree on a thing that should be agreed upon. What's wrong with taking care of our own citizens first? I don't get it. #MeToo""",47
b'Mark4124NH',b'@FiveThirtyEight @NateSilver538 Yes... excesses of #MeToo such as the attack on Aziz Ansari',2983
b'NGPNewsreport',b'The latest NGP Newsreport! https://t.co/z9KgLZjITd #metoo #nbcnewsthreads',2169
b'lawyermarketer',"b'Collins, Manchin say they\xe2\x80\x99ll vote yes on Kavanaugh, all but assuring his confirmation to the Supreme Court - CNN Politics https://t.co/76VxaJN1qq @Sen_JoeManchin how could you? @SenSusanCollins #slapinthefacetowomen #LIEDunderOATH #metoo #mydaughtertoo #mymothertoo'",1264
b'SnarkyCatlady',"b""Actually it isn't her privates .@SenatorCollins is offering -- it's those of every girl and woman. She just gave a get out of free card to rapists, mean drunks and liars #KavenaughVote #MeToo https://t.co/kqev17Xd70""",623
b'lordjakewest',b'@SteveSchmidtSES @JoeManchinWV heard #MeToo and pulled an #EtTu.',429
b'verymaryw',"b'#MeToo I could not be more disappointed in the Senate today-Let the old white men run the show - Women loss again #Resist  #KavanaughVote @SenatorCollins, @DebFischerNE @SenJoniErnst @SenCapito @lisamurkowski'",222
b'thecrawtv',"b'@SenateGOP @SenateDems you have usurped your duties to the SC. It is there that things get decided in the USA, because you are all too stiff to compromise. I would not be surprised if women burn all of you down #metoo'",6
b'PBDturtleboy',"b'Limousine Liberal Nina Tottenberg provides cover for the rejector of #MeToo @SenatorCollins  on @MSNBC.\nAre you sick of self-aggrandizing DemoLibs playing you for fools yet?\nWelcome to The #Resistance.\nCoffee and donuts will be served, then the 10 gallon hat will be passed around'",549
b'whatthefox',b'I feel like I have no country. How many survivors feel this way tonight? There\xe2\x80\x99s no one in my corner to protect my inalienable rights. There\xe2\x80\x99s no one to protect #MeToo.  #DrChristineBlaseyFord was my hero and they did not care what she went through. Why would they care about me? https://t.co/YgzJSza1ml',3338
b'LoraOLynch',"b'You said it. This #Circus #Travesty #Disgrace  will adversely affect boys/men &amp; girls/women for years, maybe decades, to come. \xf0\x9f\x98\xa2\n\nDoes anybody really know what Feminist MEANS anymore? #AskingForMyself \n\nLibs ran over the #MeTooMovement with a TANK!\n\nRIP #MeToo 2017 -2018 https://t.co/0AZICatMF0'",341
b'Hope012015',"b'Astonishing. \nTrump is trying to convince men they are the \xe2\x80\x98true victims\xe2\x80\x99 of #MeToo movement, says a serious Trevor Noah https://t.co/U6A6tlOB1l'",41490
b'Cassie733',b'@The_Trump_Train @realDonaldTrump I understand and feel.bad that  things happen to #metoo all.the survivors and these actress  I had something happen to me too but we are talking about a innocent man that he  did nothing to these woman',63
b'AngryVoters',"b'Salt Lake Tribune editorial: Senator Hatch\'s attack on Kavanaugh witness is despicable, He\'s someone who holds a ""positively medieval attitude toward all women as sex objects""\n\n#STOPkavanaugh\n#UTpolitics #p2 #1u #PDA #ctl #METOO #RESIST #OurRevolution\nhttps://t.co/Hc5z79uqCM'",39956
b'juliacancook121',b'Must See this powerful award winning film starring Best Actress Nominee @GloriaMann22. It brilliantly represents #MeToo and #Metoomovement and so much more. #film #women https://t.co/cy9yfiWx3D',3698
b'PatriseArt',b'What decent men can do in response to #MeToo @CNN https://t.co/Uc2IKZlKD6',781
b'France24_en',b'\xe2\x96\xb6\xef\xb8\x8f One year after #Metoo: What progress so far? https://t.co/NOrps7Bruk https://t.co/qMQKZAKCiI',192362
b'matt_white79',"b""Alyssa Milano: I don't have equal rights under the Constitution -- yet: What is the connection among #MeToo, Brett Kavanaugh and the #ERA? Everything, says Alyssa Milano. Ratifying an Equal Rights Amendment, would, for the first time in our country's\xe2\x80\xa6 https://t.co/t8izcz6Lu1 https://t.co/pzuy8FgYGq""",80
b'notimnotandrei',"b'@Lpadr009 @steve_schartner @libertyin318 @jordanbpeterson You mean like the wave of allegations against Gorsuch, who occupied the seat that the Republican Congresss stonewalled on for nearly a year? I remember them as all over the papers. Oh, and remind me how many Republican senators have resigned as a result of #metoo?'",34
b'naithom',b'@SenatorCollins I have been a #survivor since the age of 3. You are no different than those who protected my abuser because it was financially and socially expedient. #IWillNotBeSilent #IWillNotBeDismissed #MeToo #IVote https://t.co/Ga3aY2yzdU',588
b'some__fucker',"b""I'm a white male with a STEM degree and a good job. I was molested by my doctor. I hate the fact that this country gives privileged white men a pass on almost everything. #MeToo""",234
b'2021_free',b'Country over Party!\nMaine needs Tiffany! \nMaine needs to repeal and replace Collins too.  #Metoo. https://t.co/7ofWVMRzbe',22277
b'hardmoneytoday',b'@marklevinshow @JudgeMoroz That\xe2\x80\x99s another kind of #metoo monkey see monkey do.',339
b'ladybugleo',"b""#MeToo\n\nWho were you to take from me, leaving a dark memory...\n\nA stranger you were then and now, I won't forget I don't know how...\n\nYears have long since gone bye, I've survived but I won't lie...\n\nScars are... https://t.co/UKCOzIrjMC""",244
b'esneet4113',b'\xf0\x9f\x92\x94\xf0\x9f\x87\xba\xf0\x9f\x87\xb8Trump &amp; GOP think it\xe2\x80\x99s over. It\xe2\x80\x99s not over by a long shot.\n#BrettKavenaugh \n#TheResistanceVotes #MeToo\nKavanaugh\xe2\x80\x99s nightmare has just begun. Nothing like a group of angry US citizens to prove a point.\n#WeBelieveDrFord https://t.co/78wiCCmOBP',3122
b'TalbertSwan',"b'Some of you so called \xe2\x80\x9callies\xe2\x80\x9d really just don\xe2\x80\x99t get it. Ignorance is exhausting. So, I guess you\xe2\x80\x99d have no problem with us snatching #metoo (which by the way, was hijacked from a black woman) and making it about police killing Blacks? It\xe2\x80\x99s not about having a copyright. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/XItbszWr85'",81683
b'Cupcake072761',"b""@ida_skibenes I lost my sister to cancer two weeks ago,after a 13year battle, although I feel like giving up today about America and where its heading,I feel I have to keep fighting,like my sister Darlene did,until there's no fight left in me,#MeToo""",442
b'GodisGoodislove',b'@jrpsaki @SenatorCollins MUST B REPLACED!! WE D PEOPLE MUST GATHER 2GETHER n Run 4 Senate in Maine!! MAINE DESERVES BETTER THEN COLLINS!! Apparently doing d RIGHT THING is NOT IN HER AGENDA or in her HEART!! #TheResistance #WomensWave #MeToo #ImpeachKavanaugh #IBelieveChristineBlaseyFord',1090
b'bellicosedwarf',"b'#CNN #KavanaughVote Not only did the women of America lose this fight, Republicans are apparently ""energized"" by the beatdown. The say it\'s gonna be a red wave, not blue. What are you gonna do about it? #NovemberIsComing #MeToo @DNC'",1924
b'redot2005',b'The rape allegation against Cristiano Ronaldo will test the limits of the #MeToo movement https://t.co/Tnc1REZ1t1 via @thinkprogress',15182
b'Filip62501029',"b""@jcooper56 @alfapseudonym @newyorkcowgirl @KamalaHarris It's because #metoo crap didn't exist and nobody would give a damn about lousy story. But today everyone goes crazy when some random witch throws baseless accusations, a truly decadent society...""",0
b't_kerabatsos',"b'@SenatorCollins A woman from Iraq and a man from the Congo won the Nobel peace prize today for their efforts to protect women. Meanwhile in America, our own @SenatorCollins has sided with angry white old men to stop the #metoo movement.'",1292
b'acdoozie',"b'I hope @SenatorCollins gets to experience the pain and suffering of those who have been sexually assaulted.  And when she tries to report it to the authorities, I hope no one believes her #WeBelieveChristine #BelieveWoman #StopKavanaugh #MeToo'",19
b'Susan_Teeple',b'@MichaelAvenatti @SenatorCollins @MichaelAvenatti you and your client(s) have made a sick joke of the #MeToo movement - you are a disgrace as a lawyer who believes \xe2\x80\x9cguilty until proven innocent\xe2\x80\x9d - your 15 minutes of fame are expired - PS: #IAmASurvivor',31
b'ActionAidUSA',"b'Check out 3 Things You May Have Missed This Week: Nobel Peace Prize, Sexual Harassment Legislation, and Helping Students Study Space. #nobelpeaceprize #metoo #womeninspace\nhttps://t.co/HXVatGYSeQ'",3259
b'mommyroxworld',b'#Metoo Clinton Presidential Library Releases\xc2\xa0New Photos of Harvey Weinstein From the 1990s https://t.co/G4fb53OqLw via @gizmodo',443
b'neeceetx',b'@PalmerReport Why did you delete this? #metoo https://t.co/7Vkf6IU24w',2351
b'AmericasRachel',"b'@leeleeb50 That\'s the tomfoolery of it all. How many women do you know today that will ALLOW Trump and his Goons to take us fifty years back. We\'ll fight and ""The boys will be boys"" are going to deeply wish that they had grew the hell up.\n#MeToo\n# Fact\n#Kavanaugh\n#TrumpCrimeFamily https://t.co/Bpi5EfTTtN'",1222
b'KChick1968',"b""@Aton_Eloh @hotsugardandy @MrsRabbitResist I don't know what that means but yay?? Hahahaha\n#KavaNOPE #MeToo""",3774
b'hungus14',"b'@SenatorCollins And yes, I\xe2\x80\x99m male, and #metoo, and was denied justice from people just like you. It\xe2\x80\x99s a sad day indeed. One thing about it, it\xe2\x80\x99s getting easier and easier to bring to light the abject lack of concern, especially from people like you.'",28
b'Keeda03ntheland',b'@StephDsays @McLovinSJ @GeorgeHWBush @SenatorCollins 1989 to 1993 1 term ONLY sir\nBeside SR also as sexual abuse allegations against him to so..\n\n#MeToo',233
b'jlwesterfield',b'@QueerAspie1 If it were genuine she would have said something during #MeToo',3932
b'cooltolerance',"b""@TheScoop_US @RealCandaceO ADVICE for men: Always have witnesses and a recorder with you when in presence of a female. Keep detailed diary notes. #MeToo BETTER advice: Stick to Christian females. They know the Law of God's Retribution.""",224
b'mollymiznahl',"b""I don't know how many of my friends have been sexually assaulted because it is still seen as shameful to be a victim. No more. #MeToo""",42
b'ni44mi',b'#MeToo should be in each of the 196 countries. Most countries have zero awareness and zero legal protection for women / girls. #genderequity #Shame https://t.co/U1GjU91VTy',19
b'cath4059',b'Of course she can. And there are many of us.  We reject unjust character assassination and solely gender based believability + We see those who used the #MeToo movement for political gain.  Sexual assault is a nonpartisan issue. Stop acting like it isn\xe2\x80\x99t. https://t.co/WbbuPbIfjr',2200
b'KOMUnews',"b""Advocate's for women comment on what the #MeToo movement has done for them. \nhttps://t.co/jyFHpGne5c""",58960
b'TeegeWORLD',b'You know what! These Old ass People in office got to go....... when you start shaking and can\xe2\x80\x99t even pronounce your words correctly you know it time for you to sit down. Let the 20\xe2\x80\x99s and 30\xe2\x80\x99s In! Yall ho\xe2\x80\x99s got to go. #KavanaughConfirmation #VoteHerOut #MeToo #VoteNoOnKavanaugh',2648
b'HysocietyQ',"b'Feel like im on my 10,000 WTF OF THE DAY \xf0\x9f\x98\xb5\xf0\x9f\x98\xb5\xf0\x9f\x98\xb5\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82  #MeToo'",5
b'SaraJaneMaki',"b""People don't like hearing about sexual abuse, in any of its forms. It makes people feel uncomfortable. Well, tough shit! As awful as this is, I'm so glad people are finally talking about it. #burnitalldown #metoo #BelieveSurvivors""",3071
b'NcgSher',"b'Shame on you, @SenatorCollins.  You always intended to vote yes...that was crystal clear on the nauseating speech you have today.  You, madam, are a disgrace.\n\n#MeToo #shame #VoteHerOut #SenatorCollins #IBelieveChristine #VoteThemOut #BlueWave2018 #Disgusting #AssaultBySenator https://t.co/1gPHPEkaaG'",191
b'Comixgrrl',"b""@eschor Whoever the Lone Resister Sister is, she's awesome and brave and wins the internet today. \xf0\x9f\x98\xa5\n#BelieveSurvivors #MeToo #FridayFeeling #VoteNoOnKavanaugh #VoteBlue #BlueWave #BlueWave2018""",2318
b'r0ckiee1',b'@StephenKing @StephenKing raped me 20 years ago at one of his book signings #MeToo #BelieveSurvivors #Rape #FuckTrump #Resist #depression #FBIInvestigation #SusanCollins',2
b'bm_sneakers',b'Revolution #metoo #go #woman #girls https://t.co/58nawBziIz',15
b'Thewiseonewon',"b'@cnni @Alyssa_Milano Hey, Anderson, why don\xe2\x80\x99t you ask her why #MeToo sham only covers Liberal women...ask her why she doesn\xe2\x80\x99t stand with the women Bill Clinton raped!  I dare ya!!'",6157
b'Grammitude55',"b""@Sen_JoeManchin\n@SenatorCollins\nWe #MeToo know, that when you know your attacker, that is the ONE thing seared into the memory for all time, that Hand over her mouth, his Face, that laughter \xf0\x9f\x98\xa8 that's all the evidence you need, But you Choose not to \n#BelieveSurvivors \xf0\x9f\x92\x94 https://t.co/NaTITZWaSM""",8763
b'tiffyhop',b'I\xe2\x80\x99ve literally had to sit in offices that I worked in and argue with the men around me about the #metoo movement. My boss and colleagues!',513
b'dragonhorne',"b'As a conservative libertarian sexual assault survivor, I resent the politicization of the #metoo movement.  I\xe2\x80\x99ve seen more questioning of the legitimacy victims now than ever before.  Good job Diane Feinstein and Dr. Ford.  We just went backward in time. https://t.co/CbFrlJfhDd'",9
